Status,Path,Consensus / Baseline,Different Files,E:/Coding/Spyder Projects/XML-Editor/XMLs/game.xml,E:/Coding/Spyder Projects/XML-Editor/XMLs/game2.xml,E:/Coding/Spyder Projects/XML-Editor/XMLs/game4.xml,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated.xml
Same as Baseline,/careerSavegame[1]/mod[7],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[7]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 4603c365a870e6ef36a5b0588701c399,,4603c365a870e6ef36a5b0588701c399,4603c365a870e6ef36a5b0588701c399,4603c365a870e6ef36a5b0588701c399,4603c365a870e6ef36a5b0588701c399,4603c365a870e6ef36a5b0588701c399
Same as Baseline,/careerSavegame[1]/mod[7]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_JD_S7Serie,,FS25_JD_S7Serie,FS25_JD_S7Serie,FS25_JD_S7Serie,FS25_JD_S7Serie,FS25_JD_S7Serie
Same as Baseline,/careerSavegame[1]/mod[7]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[7]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: John Deere S7 Series,,John Deere S7 Series,John Deere S7 Series,John Deere S7 Series,John Deere S7 Series,John Deere S7 Series
Same as Baseline,/careerSavegame[1]/mod[7]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[8],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[8]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 34a0f3c4cd8606008a8be0e673f26200,,34a0f3c4cd8606008a8be0e673f26200,34a0f3c4cd8606008a8be0e673f26200,34a0f3c4cd8606008a8be0e673f26200,34a0f3c4cd8606008a8be0e673f26200,34a0f3c4cd8606008a8be0e673f26200
Same as Baseline,/careerSavegame[1]/mod[8]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_additionalGameSettings,,FS25_additionalGameSettings,FS25_additionalGameSettings,FS25_additionalGameSettings,FS25_additionalGameSettings,FS25_additionalGameSettings
Same as Baseline,/careerSavegame[1]/mod[8]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[8]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Additional Game Settings,,Additional Game Settings,Additional Game Settings,Additional Game Settings,Additional Game Settings,Additional Game Settings
Same as Baseline,/careerSavegame[1]/mod[8]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.5,,1.0.0.5,1.0.0.5,1.0.0.5,1.0.0.5,1.0.0.5
Same as Baseline,/careerSavegame[1]/mod[9],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[9]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: d928db493274cb5d4a35cbef0677d75b,,d928db493274cb5d4a35cbef0677d75b,d928db493274cb5d4a35cbef0677d75b,d928db493274cb5d4a35cbef0677d75b,d928db493274cb5d4a35cbef0677d75b,d928db493274cb5d4a35cbef0677d75b
Same as Baseline,/careerSavegame[1]/mod[9]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_Case_800MR,,FS25_Case_800MR,FS25_Case_800MR,FS25_Case_800MR,FS25_Case_800MR,FS25_Case_800MR
Same as Baseline,/careerSavegame[1]/mod[9]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[9]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Case 800 MR,,Case 800 MR,Case 800 MR,Case 800 MR,Case 800 MR,Case 800 MR
Same as Baseline,/careerSavegame[1]/mod[9]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[10],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[10]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: c0239fc9324b7c292f1ad11fa897bf9b,,c0239fc9324b7c292f1ad11fa897bf9b,c0239fc9324b7c292f1ad11fa897bf9b,c0239fc9324b7c292f1ad11fa897bf9b,c0239fc9324b7c292f1ad11fa897bf9b,c0239fc9324b7c292f1ad11fa897bf9b
Same as Baseline,/careerSavegame[1]/mod[10]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_fortunaFTM200,,FS25_fortunaFTM200,FS25_fortunaFTM200,FS25_fortunaFTM200,FS25_fortunaFTM200,FS25_fortunaFTM200
Same as Baseline,/careerSavegame[1]/mod[10]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[10]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Fortuna FTM 200 / 7.5,,Fortuna FTM 200 / 7.5,Fortuna FTM 200 / 7.5,Fortuna FTM 200 / 7.5,Fortuna FTM 200 / 7.5,Fortuna FTM 200 / 7.5
Same as Baseline,/careerSavegame[1]/mod[10]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[11],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[11]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 909a45f76fd52af3fffb50a46afbd0d1,,909a45f76fd52af3fffb50a46afbd0d1,909a45f76fd52af3fffb50a46afbd0d1,909a45f76fd52af3fffb50a46afbd0d1,909a45f76fd52af3fffb50a46afbd0d1,909a45f76fd52af3fffb50a46afbd0d1
Same as Baseline,/careerSavegame[1]/mod[11]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_johnDeereDealerSign,,FS25_johnDeereDealerSign,FS25_johnDeereDealerSign,FS25_johnDeereDealerSign,FS25_johnDeereDealerSign,FS25_johnDeereDealerSign
Same as Baseline,/careerSavegame[1]/mod[11]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[11]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: John Deere Dealer Sign,,John Deere Dealer Sign,John Deere Dealer Sign,John Deere Dealer Sign,John Deere Dealer Sign,John Deere Dealer Sign
Same as Baseline,/careerSavegame[1]/mod[11]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[12],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[12]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: a0ca8b3dd4482e7f369d3fb2838222f8,,a0ca8b3dd4482e7f369d3fb2838222f8,a0ca8b3dd4482e7f369d3fb2838222f8,a0ca8b3dd4482e7f369d3fb2838222f8,a0ca8b3dd4482e7f369d3fb2838222f8,a0ca8b3dd4482e7f369d3fb2838222f8
Same as Baseline,/careerSavegame[1]/mod[12]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_buehrer6105DF,,FS25_buehrer6105DF,FS25_buehrer6105DF,FS25_buehrer6105DF,FS25_buehrer6105DF,FS25_buehrer6105DF
Same as Baseline,/careerSavegame[1]/mod[12]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[12]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Buehrer Series 6105/6115/6125/6135,,Buehrer Series 6105/6115/6125/6135,Buehrer Series 6105/6115/6125/6135,Buehrer Series 6105/6115/6125/6135,Buehrer Series 6105/6115/6125/6135,Buehrer Series 6105/6115/6125/6135
Same as Baseline,/careerSavegame[1]/mod[12]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[13],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[13]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: fe79f2b692df1b7badce45ff3ee066dc,,fe79f2b692df1b7badce45ff3ee066dc,fe79f2b692df1b7badce45ff3ee066dc,fe79f2b692df1b7badce45ff3ee066dc,fe79f2b692df1b7badce45ff3ee066dc,fe79f2b692df1b7badce45ff3ee066dc
Same as Baseline,/careerSavegame[1]/mod[13]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_Lizard_SM1200,,FS25_Lizard_SM1200,FS25_Lizard_SM1200,FS25_Lizard_SM1200,FS25_Lizard_SM1200,FS25_Lizard_SM1200
Same as Baseline,/careerSavegame[1]/mod[13]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[13]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: SM 1200,,SM 1200,SM 1200,SM 1200,SM 1200,SM 1200
Same as Baseline,/careerSavegame[1]/mod[13]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[14],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[14]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1c786226ec1e4484031d74e162a45bec,,1c786226ec1e4484031d74e162a45bec,1c786226ec1e4484031d74e162a45bec,1c786226ec1e4484031d74e162a45bec,1c786226ec1e4484031d74e162a45bec,1c786226ec1e4484031d74e162a45bec
Same as Baseline,/careerSavegame[1]/mod[14]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_JS_S700_crossplay,,FS25_JS_S700_crossplay,FS25_JS_S700_crossplay,FS25_JS_S700_crossplay,FS25_JS_S700_crossplay,FS25_JS_S700_crossplay
Same as Baseline,/careerSavegame[1]/mod[14]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[14]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: John Deere S700 Series,,John Deere S700 Series,John Deere S700 Series,John Deere S700 Series,John Deere S700 Series,John Deere S700 Series
Same as Baseline,/careerSavegame[1]/mod[14]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.1,,1.0.0.1,1.0.0.1,1.0.0.1,1.0.0.1,1.0.0.1
Same as Baseline,/careerSavegame[1]/mod[15],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[15]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 490cdece73f2fc29b28c96ac7a8704b0,,490cdece73f2fc29b28c96ac7a8704b0,490cdece73f2fc29b28c96ac7a8704b0,490cdece73f2fc29b28c96ac7a8704b0,490cdece73f2fc29b28c96ac7a8704b0,490cdece73f2fc29b28c96ac7a8704b0
Same as Baseline,/careerSavegame[1]/mod[15]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_SpecialOffers,,FS25_SpecialOffers,FS25_SpecialOffers,FS25_SpecialOffers,FS25_SpecialOffers,FS25_SpecialOffers
Same as Baseline,/careerSavegame[1]/mod[15]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[15]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Special Offers,,Special Offers,Special Offers,Special Offers,Special Offers,Special Offers
Same as Baseline,/careerSavegame[1]/mod[15]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 4.0.0.0,,4.0.0.0,4.0.0.0,4.0.0.0,4.0.0.0,4.0.0.0
Same as Baseline,/careerSavegame[1]/mod[16],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[16]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 9fa0006bbfe915866e828d679ac65620,,9fa0006bbfe915866e828d679ac65620,9fa0006bbfe915866e828d679ac65620,9fa0006bbfe915866e828d679ac65620,9fa0006bbfe915866e828d679ac65620,9fa0006bbfe915866e828d679ac65620
Same as Baseline,/careerSavegame[1]/mod[16]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_International_55,,FS25_International_55,FS25_International_55,FS25_International_55,FS25_International_55,FS25_International_55
Same as Baseline,/careerSavegame[1]/mod[16]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[16]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: International 55 Chisel Plow,,International 55 Chisel Plow,International 55 Chisel Plow,International 55 Chisel Plow,International 55 Chisel Plow,International 55 Chisel Plow
Same as Baseline,/careerSavegame[1]/mod[16]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[17],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[17]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: dd3850d5dbad7a44b51239cdad69f64e,,dd3850d5dbad7a44b51239cdad69f64e,dd3850d5dbad7a44b51239cdad69f64e,dd3850d5dbad7a44b51239cdad69f64e,dd3850d5dbad7a44b51239cdad69f64e,dd3850d5dbad7a44b51239cdad69f64e
Same as Baseline,/careerSavegame[1]/mod[17]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_Fliegl_TMK_273,,FS25_Fliegl_TMK_273,FS25_Fliegl_TMK_273,FS25_Fliegl_TMK_273,FS25_Fliegl_TMK_273,FS25_Fliegl_TMK_273
Same as Baseline,/careerSavegame[1]/mod[17]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[17]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Fliegl TMK273,,Fliegl TMK273,Fliegl TMK273,Fliegl TMK273,Fliegl TMK273,Fliegl TMK273
Same as Baseline,/careerSavegame[1]/mod[17]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[18],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[18]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: e958a0408cfc242ee53c6cfa5412995c,,e958a0408cfc242ee53c6cfa5412995c,e958a0408cfc242ee53c6cfa5412995c,e958a0408cfc242ee53c6cfa5412995c,e958a0408cfc242ee53c6cfa5412995c,e958a0408cfc242ee53c6cfa5412995c
Same as Baseline,/careerSavegame[1]/mod[18]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_BunkerSilo_Pack,,FS25_BunkerSilo_Pack,FS25_BunkerSilo_Pack,FS25_BunkerSilo_Pack,FS25_BunkerSilo_Pack,FS25_BunkerSilo_Pack
Same as Baseline,/careerSavegame[1]/mod[18]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[18]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Bunker Silo Pack,,Bunker Silo Pack,Bunker Silo Pack,Bunker Silo Pack,Bunker Silo Pack,Bunker Silo Pack
Same as Baseline,/careerSavegame[1]/mod[18]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[19],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[19]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 4ded317c40a45b41701bc67b6b3b2527,,4ded317c40a45b41701bc67b6b3b2527,4ded317c40a45b41701bc67b6b3b2527,4ded317c40a45b41701bc67b6b3b2527,4ded317c40a45b41701bc67b6b3b2527,4ded317c40a45b41701bc67b6b3b2527
Same as Baseline,/careerSavegame[1]/mod[19]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_claasCarat,,FS25_claasCarat,FS25_claasCarat,FS25_claasCarat,FS25_claasCarat,FS25_claasCarat
Same as Baseline,/careerSavegame[1]/mod[19]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[19]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Claas Carat,,Claas Carat,Claas Carat,Claas Carat,Claas Carat,Claas Carat
Same as Baseline,/careerSavegame[1]/mod[19]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[20],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[20]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 3771119258c4fa29443f8c9a3d543095,,3771119258c4fa29443f8c9a3d543095,3771119258c4fa29443f8c9a3d543095,3771119258c4fa29443f8c9a3d543095,3771119258c4fa29443f8c9a3d543095,3771119258c4fa29443f8c9a3d543095
Same as Baseline,/careerSavegame[1]/mod[20]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_JohnDeereSliceWeight,,FS25_JohnDeereSliceWeight,FS25_JohnDeereSliceWeight,FS25_JohnDeereSliceWeight,FS25_JohnDeereSliceWeight,FS25_JohnDeereSliceWeight
Same as Baseline,/careerSavegame[1]/mod[20]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[20]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: John Deere Slice Weight,,John Deere Slice Weight,John Deere Slice Weight,John Deere Slice Weight,John Deere Slice Weight,John Deere Slice Weight
Same as Baseline,/careerSavegame[1]/mod[20]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[21],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[21]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: d0612d9cc2731b95dabc6181b00b0f4d,,d0612d9cc2731b95dabc6181b00b0f4d,d0612d9cc2731b95dabc6181b00b0f4d,d0612d9cc2731b95dabc6181b00b0f4d,d0612d9cc2731b95dabc6181b00b0f4d,d0612d9cc2731b95dabc6181b00b0f4d
Same as Baseline,/careerSavegame[1]/mod[21]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_NewHollandTXSerie,,FS25_NewHollandTXSerie,FS25_NewHollandTXSerie,FS25_NewHollandTXSerie,FS25_NewHollandTXSerie,FS25_NewHollandTXSerie
Same as Baseline,/careerSavegame[1]/mod[21]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[21]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: New Holland TX 62,,New Holland TX 62,New Holland TX 62,New Holland TX 62,New Holland TX 62,New Holland TX 62
Same as Baseline,/careerSavegame[1]/mod[21]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[22],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[22]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 375e2f08c19e0822e73616217aca7fb9,,375e2f08c19e0822e73616217aca7fb9,375e2f08c19e0822e73616217aca7fb9,375e2f08c19e0822e73616217aca7fb9,375e2f08c19e0822e73616217aca7fb9,375e2f08c19e0822e73616217aca7fb9
Same as Baseline,/careerSavegame[1]/mod[22]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_johnDeereSeries4755,,FS25_johnDeereSeries4755,FS25_johnDeereSeries4755,FS25_johnDeereSeries4755,FS25_johnDeereSeries4755,FS25_johnDeereSeries4755
Same as Baseline,/careerSavegame[1]/mod[22]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[22]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: John Deere 4755,,John Deere 4755,John Deere 4755,John Deere 4755,John Deere 4755,John Deere 4755
Same as Baseline,/careerSavegame[1]/mod[22]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.2,,1.0.0.2,1.0.0.2,1.0.0.2,1.0.0.2,1.0.0.2
Same as Baseline,/careerSavegame[1]/mod[23],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[23]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 7ebb956a161d009fa1e0a8cbb7acfee4,,7ebb956a161d009fa1e0a8cbb7acfee4,7ebb956a161d009fa1e0a8cbb7acfee4,7ebb956a161d009fa1e0a8cbb7acfee4,7ebb956a161d009fa1e0a8cbb7acfee4,7ebb956a161d009fa1e0a8cbb7acfee4
Same as Baseline,/careerSavegame[1]/mod[23]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_growNow,,FS25_growNow,FS25_growNow,FS25_growNow,FS25_growNow,FS25_growNow
Same as Baseline,/careerSavegame[1]/mod[23]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[23]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Grow Now,,Grow Now,Grow Now,Grow Now,Grow Now,Grow Now
Same as Baseline,/careerSavegame[1]/mod[23]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[24],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[24]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 557733bdd32b06ef8ac2f326aff22e1d,,557733bdd32b06ef8ac2f326aff22e1d,557733bdd32b06ef8ac2f326aff22e1d,557733bdd32b06ef8ac2f326aff22e1d,557733bdd32b06ef8ac2f326aff22e1d,557733bdd32b06ef8ac2f326aff22e1d
